run,universe,direction,horizon_h,bucket,bucket_type,n_obs,n_days,n_symbols,mean_ret_gross,se_gross,t_stat_gross,median_ret_gross,mean_ret_net,se_net,t_stat_clustered,p_value_raw,ci_lo_net,ci_hi_net,median_ret_net,mean_ret_neutral,t_stat_neutral,ci_lo_neutral,ci_hi_neutral,mean_ret_neutral_net,t_stat_neutral_net,hit_rate_gross,hit_rate_net,mean_ret_net_dayeq,sharpe_daily_ann,max_dd,mean_net_slip5bp,mean_net_slip10bp,mean_net_slip20bp,funding_cov,mean_stop_pct_1atr,mean_funding_paid,reliable,boot_ci_lo_net,boot_ci_hi_net,n_tests_bonferroni,p_value_bonferroni,n_tests_family,p_value_bonferroni_family
R6,live_diag,long,72,Q5|L2,funding_x_liqtercile,16446,729,531,0.008151622035410555,0.0030808628082602692,2.6458893312466873,-0.005012534826717874,0.004001613665753248,0.0030927645932063656,1.2938629970555406,0.19612477409858517,-0.002070230007474122,0.010073457338980619,-0.009307174149377593,0.008755418436823462,5.581563204580482,0.005675836356704376,0.011835000516942548,0.004661853195864323,2.9821253572710695,0.4729129932510488,0.44865324983279625,0.0006491164929999287,0.08507006233117888,-0.802235582191018,0.00450161366575325,0.00400161366575325,0.0030016136657532483,0.9894205630206117,0.11396884579709962,0.001957813870214449,True,,,194,1.0,30,1.0
R6,live_diag,long,72,Q5|L3,funding_x_liqtercile,14995,730,521,0.005809427990213403,0.0033611081270369996,1.7284263911303357,-0.011363636363636465,0.0018197285424608675,0.003399932758320496,0.5352248623175065,0.59265827541205,-0.004855145033567421,0.008494602118489156,-0.015787187783007472,0.0065657738119062345,2.776267524001109,0.0019228202850396928,0.011208727338772775,0.0027223545342237765,1.129717549980687,0.45175058352784264,0.42960986995665223,8.264736280890828e-05,0.008558252204491044,-0.8096246958746409,0.0023197285424608697,0.001819728542460868,0.0008197285424608684,0.98972990996999,0.20921812333800396,0.0020129399568762046,True,,,194,1.0,30,1.0
R6,live_diag,short,24,Q1|L1,funding_x_liqtercile,9291,730,361,-0.0005953575730770496,0.001554044920464906,-0.38310190731098254,0.00023917914517967986,-0.0033849184662760306,0.0015597752576365482,-2.1701321710956187,0.03031949963882997,-0.00644711281834927,-0.0003227241142027917,-0.001810445146081749,-0.0010912100770602924,-1.9776578371341587,-0.002174455706379492,-7.96444774109296e-06,-0.0038583107242668715,-6.747804811546908,0.5061887848455494,0.4776665590356259,-0.003232670550418775,-1.568784620353663,-0.9618274186060326,-0.0028849184662760327,-0.003384918466276033,-0.004384918466276033,0.9977397481433645,0.07497238287059887,-0.0007895366213592246,True,,,194,1.0,30,0.9095849891648992
R6,live_diag,short,24,Q1|L2,funding_x_liqtercile,19137,730,521,0.0010206177185258123,0.0015865378288394921,0.6432986973102088,0.004014989293361859,-0.002404382632814167,0.00159432220939561,-1.5080907853160008,0.13196512095185006,-0.005534400525516101,0.0007256352598877672,0.0011939603589375698,0.0003667172259341035,0.6942923020757609,-0.0006702348676501125,0.0014036693195183195,-0.003082926682398367,-5.618074670510602,0.5384575190720033,0.5096666318319574,-0.0023324091917961884,-1.056664026531063,-0.9322397925286433,-0.001904382632814167,-0.0024043826328141674,-0.003404382632814167,0.9968126240986519,0.09192516867854492,-0.00142472586779892,True,,,194,1.0,30,1.0
R6,live_diag,short,24,Q1|L3,funding_x_liqtercile,28091,730,586,0.0034660112699397604,0.0014530860052047033,2.385276065921154,0.007134363852556613,-0.001288914570573109,0.0014542451674550564,-0.886311744001682,0.37574224078614704,-0.004143929302027668,0.00156610016088145,0.0036903614144506262,0.002557110999256264,4.502068997308009,0.0014420280735841571,0.003672193924928371,-0.002216272833651099,-3.8929972775260038,0.5597166352212453,0.5312377629845858,-0.0019106408163086458,-0.8739466663097909,-0.913933547811344,-0.0007889145705731092,-0.0012889145705731098,-0.0022889145705731096,0.9971165141860382,0.12744888411425254,-0.002757820087468761,True,,,194,1.0,30,1.0
R6,live_diag,short,24,Q2|L1,funding_x_liqtercile,12663,686,379,-0.0027727939756205426,0.0017221844609715486,-1.6100447068581178,-0.00038387715930898736,-0.004838461970434978,0.0017254113279555057,-2.804236817065658,0.005186666918605697,-0.008226200582810737,-0.0014507233580592187,-0.0024321444852134226,-0.0008571749719616935,-1.9019260395503494,-0.0017420704641101469,2.7720520186759945e-05,-0.0029389343136398804,-6.421462954573978,0.48858880202163785,0.46300244807707497,-0.0030564431604048837,-1.4322415931005696,-0.9518300643779395,-0.004338461970434976,-0.004838461970434978,-0.005838461970434977,0.9973939824686093,0.07427227354679082,-3.62299216152037e-05,True,,,194,1.0,30,0.1556000075581709
R6,live_diag,short,24,Q2|L2,funding_x_liqtercile,19707,686,526,-0.0006630183607562496,0.0016603501098456698,-0.3993244297239679,0.0010793308148947522,-0.002741266537345521,0.0016614973308518505,-1.6498771839374982,0.09942716167548983,-0.0060035139625758405,0.000520980887884799,-0.0008970823465016247,0.000411584260651136,1.0030927366414404,-0.00039404234110184864,0.0012172108624041206,-0.0016757975137959003,-4.068099089965385,0.5107829705180901,0.49043487085807075,-0.0018744773158116935,-0.8330908258568139,-0.9140710497301032,-0.00224126653734552,-0.002741266537345521,-0.003741266537345521,0.9983762114984523,0.08581112691791831,-6.723704650571778e-05,True,,,194,1.0,30,1.0
R6,live_diag,short,24,Q2|L3,funding_x_liqtercile,22180,688,563,-0.00023921159986380787,0.001641838650063962,-0.14569738619229655,0.002780732925566576,-0.0023253783364183492,0.0016419834989797547,-1.4162007948698763,0.15717061313180253,-0.005549294896937354,0.0008985382241006551,0.0008100707980337862,0.0003925292061371098,0.816655604415788,-0.000551198959112273,0.0013362573713864925,-0.0017039078393273667,-3.5475863960332843,0.5269374690050043,0.5085433479103737,-0.001782836422431571,-0.7739954982393293,-0.9023442845340026,-0.0018253783364183495,-0.00232537833641835,-0.0033253783364183497,0.9982868220549118,0.09629062691918502,-6.807117237953299e-05,True,,,194,1.0,30,1.0
R6,live_diag,short,24,Q3|L1,funding_x_liqtercile,18077,683,385,0.0035923962150418145,0.001891238455933676,1.899494061032247,0.0040858018386108474,0.0017616395988088356,0.00189427968943785,0.9299786133121783,0.3527116907114406,-0.001957690658066832,0.005480969855684503,0.0023292797011128952,0.00019781863514115692,0.4888732506084863,-0.0005966750192405334,0.0009923122895228473,-0.0016521314632723522,-4.036482709921092,0.5409083365602699,0.5237041544504066,-0.0013190814470836296,-0.6238739899521537,-0.8388792154239614,0.002261639598808837,0.0017616395988088362,0.0007616395988088363,0.9981744758532942,0.0762041538079424,0.000140929946796715,True,,,194,1.0,30,1.0
R6,live_diag,short,24,Q3|L2,funding_x_liqtercile,23050,690,541,0.003963698332635348,0.0017925094062145206,2.211256643280893,0.00509597325787442,0.0021060277490303377,0.0017958336087035378,1.172729889241096,0.24131001987596143,-0.001419944326286263,0.005631999824346938,0.003270504697400022,0.000966000436425474,2.4931579867818545,0.00020525529832484985,0.0017267455745260982,-0.0009123300203698111,-2.348155264184953,0.5492407809110629,0.5307158351409978,-0.0008626086219163225,-0.3716476857756289,-0.8451037188217466,0.0026060277490303394,0.002106027749030338,0.0011060277490303387,0.9978741865509761,0.08763481252116802,0.00012412447241424084,True,,,194,1.0,30,1.0
R6,live_diag,short,24,Q3|L3,funding_x_liqtercile,18317,692,567,0.00366540875355157,0.0018959244653451045,1.9333094859791138,0.0056067712545150306,0.001801664192662225,0.0019000378654855999,0.9482254145507605,0.34334668411535857,-0.0019288853431352144,0.005532213728459664,0.003706850907668204,0.0009815663786962533,1.9751003582409878,5.813239464410669e-06,0.001957319517928096,-0.0009092658792907798,-1.822167466702489,0.545012829611836,0.5287983840148496,-0.00010150113040803103,-0.04221315974248211,-0.7584567651157048,0.0023016641926622257,0.001801664192662226,0.0008016641926622259,0.9977070480973959,0.10432974566680946,0.00011045308727770039,True,,,194,1.0,30,1.0
R6,live_diag,short,24,Q4|L1,funding_x_liqtercile,28379,670,428,0.0002937802962508907,0.0017711259833732428,0.16587204919853527,0.0015050526768437544,-0.001500730178193528,0.0017742410008126886,-0.8458434775806222,0.3979429474243846,-0.004984490747090045,0.0019830303907029884,-0.00022386493704692166,9.912315243904117e-05,0.25427184495622523,-0.000666317178138705,0.0008645634830167874,-0.001706565258786873,-4.3485759577030185,0.5142534973043448,0.497269107438599,-0.0019511731990654506,-0.9060068603803113,-0.9006280921102545,-0.0010007301781935264,-0.001500730178193527,-0.002500730178193527,0.9983790831248458,0.07900355422964837,0.0001946142416969546,True,,,194,1.0,30,1.0
R6,live_diag,short,24,Q4|L2,funding_x_liqtercile,30741,672,564,0.0004278069507310264,0.001703946706246216,0.2510682694257982,0.0023923444976078345,-0.0013591237261952366,0.001707117400508813,-0.7961512932796213,0.4262260969039484,-0.004711067493009413,0.00199282004061894,0.00068728557082408,0.00018230896340847336,0.4678542163255392,-0.0005828111834568862,0.000947429110273833,-0.0016220630100817197,-4.150134152966248,0.521355843986858,0.5050583910738102,-0.0014408328979623078,-0.6377416716623809,-0.8648014236183814,-0.0008591237261952354,-0.0013591237261952364,-0.0023591237261952358,0.9974952018476952,0.09508565331976049,0.00020553178091572706,True,,,194,1.0,30,1.0
R6,live_diag,short,24,Q4|L3,funding_x_liqtercile,17838,672,565,-0.0012194214069778742,0.001876942511802556,-0.6496850059657824,0.0030240358629573527,-0.0029514381534157296,0.0018781293311871611,-1.5714775891126371,0.11654385279823364,-0.0066391657245056385,0.0007362894176741789,0.0013976019184652206,-0.0009606506548514072,-1.37600388849534,-0.0023314629332013316,0.00041016162349851695,-0.002706781471444271,-3.8731927613015844,0.5244422020405876,0.5101468774526292,-0.0030462764738690834,-1.249124928021076,-0.9578973800673666,-0.0024514381534157283,-0.002951438153415729,-0.003951438153415729,0.9978136562394887,0.1315003389729233,0.00021035157986402966,True,,,194,1.0,30,1.0
R6,live_diag,short,24,Q5|L1,funding_x_liqtercile,13368,714,397,4.342487730671427e-05,0.0019617353358006573,0.022135951019606304,0.0024103718142308717,-0.0014328488599625673,0.0019691665903036277,-0.7276422761883417,0.46707179713515257,-0.005298916385343107,0.002433218665417973,0.001061332234809486,-0.0009083545982673899,-1.5444183791276642,-0.002063073824918468,0.0002463646283836884,-0.0023836447225334383,-4.073492055603937,0.5219928186714542,0.5072561340514662,-0.001811248748236161,-0.7997574421331323,-0.8905668231948349,-0.0009328488599625663,-0.0014328488599625667,-0.0024328488599625665,0.9955864751645721,0.09056240910737734,0.0006001199737020004,True,,,194,1.0,30,1.0
